VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
172338.26659657832,415.1365357656232,1473545.7473075455,261.9636884102304,8.48023593809711,510755.3322803179,90.8009479609454,146.89477484013952,634.0,291.0,0.1274666666666666,inf,118364.28297380343,484701738.777725,4.388769904976373,2.13623046875,0.67138671875,1.6108696039628272
28187.30871035185,167.89109921258444,667692.7857113078,118.70093968201029,6.333257766884674,252933.01193648815,44.96586878870901,64.59797735043699,760.0,16.0,0.0256,inf,19359.544279077352,79277333.82282175,4.610339544610762,2.6092529296875,0.6256103515625,1.6082843301642882
24512.15194488182,156.56375530535408,577874.610667713,102.73326411870453,5.683730590319925,232525.00959509437,41.33777948357233,61.95801458072192,848.0,18.0,0.0254222222222222,inf,16835.335519372773,68940698.9518315,5.053532034359464,2.899169921875,0.7781982421875,1.6294403600303429
18972.14095234447,137.73961869793746,411949.3683305344,73.23544325876168,4.727746081066195,158166.4260060081,28.118475734401443,37.292384317256,979.0,0.0,0.0183111111111111,inf,13030.387786089424,53359437.98403619,2.7686152457994377,1.251220703125,1.03759765625,0.9239832585314688
4753.532830608843,68.94594931884934,285228.7182520996,50.70732768926215,4.447286967699101,152066.60417722265,27.03406296483958,35.538885846451784,1025.0,0.0,0.0,inf,3264.801828177166,13369363.486385494,6.968244606108726,3.3416748046875,0.7476806640625,1.9203923964942256
4478.57568043648,66.9222409817401,265303.4758636493,47.165062375759874,4.165269705885885,138970.6022506233,24.705884844555257,34.520935096547475,999.0,0.0,0.0008888888888888,inf,3075.9571745870267,12596044.629933877,7.001858610658574,3.9520263671875,1.220703125,1.9757382974001048
3094.786169539764,55.63107389274897,199301.21693602751,35.43132745529378,3.544459204519125,106600.40897652836,18.951183818049486,29.746989213906865,1027.0,0.0,0.0005333333333333,inf,2125.574893084972,8704229.187182961,7.545408850360461,5.0048828125,0.6103515625,1.987904973029296
1693.446630497124,41.15163296538992,152139.68493409824,27.047055099395244,3.230857874288309,92105.73232824232,16.374352413909747,24.916950344953417,1127.0,0.0,0.0,inf,1163.093245759179,4762866.841383836,10.028641285914723,8.6212158203125,4.8065185546875,2.1737795121605608
1623.5050035532358,40.29278486414775,146172.52517585445,25.98622669792968,3.167463720816749,87381.09133087868,15.534416236600656,23.99546912132872,1159.0,0.0,0.0,inf,1115.0486323445934,4566124.149451111,9.958869736429577,8.4228515625,4.82177734375,2.1429648683614744
24235.05979265556,155.676145201317,307092.53666710586,54.59422874081882,3.618980646964356,111102.80911557811,19.751610509436112,40.18752012664031,1010.0,9.0,0.0161777777777777,inf,16644.96141518774,68161116.9951938,2.9908775906063165,1.4190673828125,0.9918212890625,1.078385094631024
23713.97603245596,153.99343137649524,286675.1639047157,50.96447358306057,3.4347435649780547,111350.3062025988,19.79560999157312,40.2507166851496,1066.0,9.0,0.016,inf,16287.072181814325,66695560.58452965,3.0343492538566905,1.40380859375,0.9918212890625,0.8997103898287393
1856.1643065988333,43.08323285719287,163700.76459719532,29.1023581506125,3.414927951298999,97474.46149955102,17.328793155475736,25.791973876885937,1053.0,0.0,0.0,inf,1274.8388568929877,5220465.118976785,9.723562340557672,8.331298828125,5.218505859375,2.1551904130454287
3712.2159787492938,60.928105690683935,210268.88439439697,37.38113500344835,3.579064451724535,96247.74985854182,17.11071108596299,25.298074464211847,1007.0,0.0,0.0,inf,2549.619785024653,10440693.019675955,5.199279058160995,1.6326904296875,0.640869140625,1.6682199038898515
4085.184232249262,63.91548380297691,227312.60616208875,40.411129984371335,3.6998871695788,93689.21354412683,16.65586018562255,24.75278914217131,891.0,0.0,0.0,inf,2805.7639939836604,11489603.555363089,4.674333367812182,1.190185546875,0.6866455078125,1.567710822966892
1432.489639018634,37.84997003336117,136387.37331910973,24.246644145619506,3.0859269613435063,85475.6543504189,15.195671884518916,23.45355314357572,1132.0,0.0,0.0,inf,984.004036941786,4029496.5312766135,10.51334514812641,9.6893310546875,4.913330078125,2.1581081144177765
1367.1201606855416,36.97470452217593,128179.9729773991,22.78755075153762,2.985978498116494,81686.50063566846,14.52204455745217,23.09198683154145,1114.0,0.0,0.0,inf,938.9656490064046,3845064.332681227,10.776907791212633,9.735107421875,4.9285888671875,2.123577290131975
1501.462672814141,38.7487119107046,130660.07268582126,23.228457366368225,2.932292020289875,77660.21832375502,13.806261035334224,22.34634942406428,1114.0,0.0,0.0,inf,1031.2243621358905,4222863.762946472,9.53019398312219,8.0718994140625,6.4239501953125,2.148782430080402
2590.322234834474,50.896524566445024,163914.5367743132,29.140362093211237,3.1996960448948166,85362.7652367694,15.175602708759005,24.21052703570281,990.0,0.0,0.0008888888888888,inf,1779.2226490881858,7285916.748016121,7.037600769211461,4.730224609375,0.54931640625,2.009157071883482
